A0A024JR48	pf00848;cladeG;subcladeG01
A0A0B2YJI4	pf00848;cladeG;subcladeG01
A0A0D1J6J3	pf00848;cladeG;subcladeG01
A0A1A2ZVD3	pf00848;cladeG;subcladeG01
A0A024K5G4	pf00848;cladeG;subcladeG01
A0A064CNL9	pf00848;cladeG;subcladeG01
A0A0J6VGT8	pf00848;cladeG;subcladeG01
A0A101A5V3	pf00848;cladeG;subcladeG01
A0A117DU69	pf00848;cladeG;subcladeG01
A0A1A3U5D4	pf00848;cladeG;subcladeG01
A0A0Q7NNT3	pf00848;cladeG;subcladeG01
A0A1Q9U1F6	pf00848;cladeG;subcladeG01
A0A0P7C8V9	pf00848;cladeG;subcladeG01
A0A0F5W029	pf00848;cladeG;subcladeG01
A0A051U5I0	pf00848;cladeG;subcladeG01
A0A0J1D360	pf00848;cladeG;subcladeG01
A0A081RAA6	pf00848;cladeG;subcladeG01
A0A2A4CDS6	pf00848;cladeG;subcladeG01
A0A081RAA9	pf00848;cladeG;subcladeG01
A0A088U2Z5	pf00848;cladeG;subcladeG02
A0A084DC90	pf00848;cladeG;subcladeG02
A0A068D817	pf00848;cladeG;subcladeG03
A0A3P3EWL9	pf00848;cladeG;subcladeG03
A0A0C5XLH9	pf00848;cladeG
A0A084EPY2	pf00848;cladeG
A0A031JWL8	pf00848;cladeG;subcladeG04
A0A031JXV4	pf00848;cladeG;subcladeG04
A0A098Q0N0	pf00848;cladeH;subcladeH00
A0A022P599	pf00848;cladeH;subcladeH00
A0A0F2KR75	pf00848;cladeH;subcladeH00
A0A060DLW3	pf00848;cladeH;subcladeH00
A0A0A1VQX0	pf00848;cladeH;subcladeH00
A0A1J7BS71	pf00848;cladeH;subcladeH00
A0A0E1S8Q3	pf00848;cladeH;subcladeH00
A0A024K2S9	pf00848;cladeI;subcladeI00
A0A1A0LVJ7	pf00848;cladeI;subcladeI00
A0A1A2M3N2	pf00848;cladeI;subcladeI00
A0A098MRF9	pf00848;cladeI
A0A1B3EC85	pf00848;cladeI
A0A049DWF7	pf00848;cladeI;subcladeI01
A0A1A0M4R3	pf00848;cladeI;subcladeI01
A0A0D1LE70	pf00848;cladeI;subcladeI01
A0A0K2YSX1	pf00848;cladeI;subcladeI02
A0A024K2G2	pf00848;cladeI;subcladeI02
A0A1V4PKP2	pf00848;cladeI;subcladeI02
A0A1A0JR30	pf00848;cladeI;subcladeI02
A0A059MVC9	pf00848;cladeI;subcladeI02
A0A059MUW7	pf00848;cladeI;subcladeI02
A0A086GU82	pf00848;cladeI;subcladeI03
A0A1Z8Z0H2	pf00848;cladeI;subcladeI03
A0A031JQA8	pf00848;cladeI;subcladeI03
A0A0B9A1P8	pf00848;cladeI;subcladeI03
A0A0N0JRC3	pf00848;cladeI;subcladeI03
A0A013V9Q8	pf00848;cladeI;subcladeI03
A0A2A5XRJ5	pf00848;cladeI;subcladeI03
A0A0G3X6V5	pf00848;cladeI;subcladeI04
A0A074N3W2	pf00848;cladeI;subcladeI04
A0A0Q8XLN2	pf00848;cladeI;subcladeI04
A0A077N0R2	pf00848;cladeI
A0A0N9UDA0	pf00848;cladeI;subcladeI05
A0A1Z8YNQ0	pf00848;cladeI;subcladeI05
A0A169NCM1	pf00848;cladeI;subcladeI06
A0A0D6I696	pf00848;cladeI;subcladeI06
